year,paper,authors,ratings,decisions,institution,csranking,categories,authors_citations,authors_publications,authors_hindex,arxiv
2020,Reinforced Genetic Algorithm Learning for Optimizing Computation Graphs,Aditya Paliwal;Felix Gimeno;Vinod Nair;Yujia Li;Miles Lubin;Pushmeet Kohli;Oriol Vinyals,6.666666666666667,Accept,Google;Google;Google;Google;Google;Google;Google,-1;-1;-1;-1;-1;-1;-1,10,32;17;980;516;1507;22578;4573,3;4;58;34;37;313;29,3;2;17;8;17;69;16,True
2020,Meta-Learning Acquisition Functions for Transfer Learning in Bayesian Optimization,Michael Volpp;Lukas P. Fröhlich;Kirsten Fischer;Andreas Doerr;Stefan Falkner;Frank Hutter;Christian Daniel,7.333333333333333,Accept,Bosch;Bosch;RWTH Aachen University;Bosch;Bosch;Universität Freiburg;Bosch,-1;-1;95;-1;-1;118;-1,11;6;8,5;37;876;102;801;13008;970,6;9;52;13;33;233;60,2;2;10;5;11;51;15,True
2020,Adaptive Correlated Monte Carlo for Contextual Categorical Sequence Generation,Xinjie Fan;Yizhe Zhang;Zhendong Wang;Mingyuan Zhou,6.666666666666667,Accept,"University of Texas, Austin;Microsoft;Columbia University;University of Texas, Austin",22;-1;15;22,0,35;1561;3;2033,4;79;4;115,2;17;1;24,False
2020,Fooling Detection Alone is Not Enough: Adversarial Attack against Multiple Object Tracking,Yunhan Jia;Yantao Lu;Junjie Shen;Qi Alfred Chen;Hao Chen;Zhenyu Zhong;Tao Wei,6.666666666666667,Accept,"University of Michigan;Syracuse University;University of California, Irvine;University of California, Irvine;University of California, Davis;Baidu;",8;233;35;35;79;-1;-1,4;2,281;9;80;736;205;162;2596,20;4;30;40;104;34;150,8;3;5;14;6;6;20,True
2020,Pre-training Tasks for Embedding-based Large-scale Retrieval,Wei-Cheng Chang;Felix X. Yu;Yin-Wen Chang;Yiming Yang;Sanjiv Kumar,4.333333333333333,Accept,Carnegie Mellon University;Google;Google;Carnegie Mellon University;Google,1;-1;-1;1;-1,0,23;2746;551;21623;941,11;66;12;273;142,4;25;5;49;13,False
2020,MACER: Attack-free and Scalable Robust Training via Maximizing Certified Radius,Runtian Zhai;Chen Dan;Di He;Huan Zhang;Boqing Gong;Pradeep Ravikumar;Cho-Jui Hsieh;Liwei Wang,5.666666666666667,Accept,"Peking University;Carnegie Mellon University;Microsoft;University of California, Los Angeles;International Computer Science Institute;Carnegie Mellon University;University of California, Los Angeles;Peking University",22;1;-1;20;-1;1;20;22,4,35;31;40;249;3864;8670;292;2004,2;28;29;100;85;181;21;16,2;4;4;6;25;38;4;9,False
2020,Rényi Fair Inference,Sina Baharlouei;Maher Nouiehed;Ahmad Beirami;Meisam Razaviyayn,6.666666666666667,Accept,University of Southern California;University of Southern California;Massachusetts Institute of Technology;University of Southern California,31;31;2;31,4;7,11;103;-1;3740,3;11;-1;83,2;5;-1;24,True
2020,An Exponential Learning Rate Schedule for Deep Learning,Zhiyuan Li;Sanjeev Arora,7.0,Accept,Princeton University;Princeton University,31;31,1;8,675;2317,13;82,10;14,False
2020,Graph Convolutional Reinforcement Learning,Jiechuan Jiang;Chen Dun;Tiejun Huang;Zongqing Lu,6.0,Accept,Peking University;Rice University;Peking University;Peking University,22;84;22;22,10,113;35;-1;832,7;9;-1;99,3;2;-1;18,True
2020,In Search for a SAT-friendly Binarized Neural Network Architecture,Nina Narodytska;Hongce Zhang;Aarti Gupta;Toby Walsh,6.666666666666667,Accept,";Princeton University;Princeton University;, CSIRO",-1;31;31;233,0,1486;16;208;512,99;9;41;37,20;2;7;10,False
2020,A Constructive Prediction of the Generalization Error Across Scales,Jonathan S. Rosenfeld;Amir Rosenfeld;Yonatan Belinkov;Nir Shavit,5.0,Accept,Massachusetts Institute of Technology;York University;Massachusetts Institute of Technology;Massachusetts Institute of Technology,2;172;2;2,8,12;215;1578;9494,4;22;63;223,1;7;21;48,True
2020,Improving Generalization in Meta Reinforcement Learning using Learned Objectives,Louis Kirsch;Sjoerd van Steenkiste;Juergen Schmidhuber,6.666666666666667,Accept,IDSIA;IDSIA;IDSIA,-1;-1;-1,0,63;267;6704,7;12;117,3;7;27,False
2020,Exploratory Not Explanatory: Counterfactual Analysis of Saliency Maps for Deep Reinforcement Learning,Akanksha Atrey;Kaleigh Clary;David Jensen,4.0,Accept,"University of Massachusetts, Amherst;University of Massachusetts, Amherst;University of Massachusetts, Amherst",28;28;28,0,24;17;21,11;8;13,3;2;2,False
2020,Scalable Model Compression by Entropy Penalized Reparameterization,Deniz Oktay;Johannes Ballé;Saurabh Singh;Abhinav Shrivastava,6.666666666666667,Accept,"Princeton University;Google;Google;University of Maryland, College Park",31;-1;-1;12,0,13;1192;4209;3560,9;41;271;56,2;14;30;16,True
2020,Ensemble Distribution Distillation,Andrey Malinin;Bruno Mlodozeniec;Mark Gales,6.666666666666667,Accept,Yandex;University of Cambridge;University of Cambridge,-1;71;71,0,257;14;10544,23;2;369,8;1;48,True
2020,ES-MAML: Simple Hessian-Free Meta Learning,Xingyou Song;Wenbo Gao;Yuxiang Yang;Krzysztof Choromanski;Aldo Pacchiano;Yunhao Tang,5.75,Accept,University of California Berkeley;Columbia University;Google;Google;University of California Berkeley;Columbia University,5;15;-1;-1;5;15,0,29;90;36;901;99;95,15;23;30;92;40;29,3;7;3;15;6;7,True
2020,SAdam: A Variant of Adam for Strongly Convex Functions,Guanghui Wang;Shiyin Lu;Quan Cheng;Wei-wei Tu;Lijun Zhang,5.666666666666667,Accept,Zhejiang University;Zhejiang University;Zhejiang University;;Zhejiang University,56;56;56;-1;56,1,473;58;-1;24;3490,51;18;-1;4;360,8;5;-1;3;29,True
2020,Continual Learning with Bayesian Neural Networks for Non-Stationary Data,Richard Kurle;Botond Cseke;Alexej Klushyn;Patrick van der Smagt;Stephan Günnemann,6.0,Accept,"Technical University Munich;Volkswagen Group, ML Research Lab;Technical University Munich;Volkswagen Group, ML Research Lab;Technical University Munich",53;-1;53;-1;53,11,67;194;49;3990;2528,6;8;8;123;139,3;5;4;26;28,False
2020,Automated curriculum generation through setter-solver interactions,Sebastien Racaniere;Andrew Lampinen;Adam Santoro;David Reichert;Vlad Firoiu;Timothy Lillicrap,6.0,Accept,Stanford University;Google;Google;Google;Google;Google,4;-1;-1;-1;-1;-1,0,797;91;3065;958;442;24158,32;22;35;18;7;74,12;5;20;11;4;39,False
2020,NAS-Bench-201: Extending the Scope of Reproducible Neural Architecture Search,Xuanyi Dong;Yi Yang,8.0,Accept,University of Technology Sydney;University of Technology Sydney,108;108,10,267;2823,12;321,7;15,False
2020,Dynamic Time Lag Regression: Predicting What & When,Mandar Chandorkar;Cyril Furtlehner;Bala Poduval;Enrico Camporeale;Michele Sebag,6.5,Accept,"Centrum voor Wiskunde en Informatica;CNRS, Université Paris-Saclay;University of New Hampshire;Centrum voor Wiskunde en Informatica;CNRS, Université Paris-Saclay",-1;-1;266;-1;-1,11;1,38;413;43;625;271,13;77;25;95;51,4;11;4;15;9,False
2020,Double Neural Counterfactual Regret Minimization,Hui Li;Kailiang Hu;Shaohua Zhang;Yuan Qi;Le Song,7.0,Accept,Alibaba Group and Ant Financial Services Group;Antfin;Antfin;Antfin;Georgia Institute of Technology,-1;-1;-1;-1;13,0,15391;11;-1;6302;9519,1304;4;-1;253;329,55;2;-1;32;54,False
2020,Robust anomaly detection and backdoor attack detection via differential privacy,Min Du;Ruoxi Jia;Dawn Song,5.0,Accept,University of California Berkeley;University of California Berkeley;University of California Berkeley,5;5;5,4,267;414;37432,66;36;278,9;13;95,False
2020,Optimistic Exploration even with a Pessimistic Initialisation,Tabish Rashid;Bei Peng;Wendelin Boehmer;Shimon Whiteson,6.0,Accept,University of Oxford;University of Oxford;University of Oxford;University of Oxford,50;50;50;50,0,290;489;166;5445,10;71;18;203,5;11;8;38,False
2020,Training Generative Adversarial Networks from Incomplete Observations using Factorised Discriminators,Daniel Stoller;Sebastian Ewert;Simon Dixon,6.666666666666667,Accept,Queen Mary University London;Queen Mary University London;Queen Mary University London,233;233;233,5;4;2,156;1155;5721,20;64;360,4;17;39,True
2020,Deep Symbolic Superoptimization Without Human Knowledge,Hui Shi;Yang Zhang;Xinyun Chen;Yuandong Tian;Jishen Zhao,5.0,Accept,"University of California, San Diego;International Business Machines;University of California Berkeley;Facebook;University of California, San Diego",11;-1;5;-1;11,0,7;317;46;2498;1982,15;67;9;85;82,2;8;2;25;20,False
2020,Neural Execution of Graph Algorithms,Petar Veličković;Rex Ying;Matilde Padovano;Raia Hadsell;Charles Blundell,5.666666666666667,Accept,Google;Stanford University;University of Cambridge;Google;Google,-1;4;71;-1;-1,10,1620;1921;9;8331;6176,32;22;1;63;50,9;12;1;26;22,False
2020,Encoding word order in complex embeddings,Benyou Wang;Donghao Zhao;Christina Lioma;Qiuchi Li;Peng Zhang;Jakob Grue Simonsen,7.0,Accept,Universita' degli studi di Padova;Zhejiang University;University of Copenhagen;Universita' degli studi di Padova;Zhejiang University;University of Copenhagen,-1;56;100;-1;56;100,3,427;42;1526;100;1;889,28;9;90;23;15;101,10;3;15;6;1;15,False
2020,Deep Double Descent: Where Bigger Models and More Data Hurt,Preetum Nakkiran;Gal Kaplun;Yamini Bansal;Tristan Yang;Boaz Barak;Ilya Sutskever,6.666666666666667,Accept,Harvard University;Harvard University;Harvard University;Harvard University;Harvard University;OpenAI,39;39;39;39;39;-1,0,362;65;191;60;6831;134431,27;6;6;3;210;90,8;3;3;2;44;53,False
2020,The Early Phase of Neural Network Training,Jonathan Frankle;David J. Schwab;Ari S. Morcos,5.666666666666667,Accept,Massachusetts Institute of Technology;The City College of New York;Facebook,2;205;-1,0,647;37;1034,22;30;32,9;2;12,False
2020,"Don't Use Large Mini-batches, Use Local SGD",Tao Lin;Sebastian U. Stich;Kumar Kshitij Patel;Martin Jaggi,6.0,Accept,Swiss Federal Institute of Technology Lausanne;Swiss Federal Institute of Technology Lausanne;Toyota Technological Institute at Chicago;Swiss Federal Institute of Technology Lausanne,481;481;-1;481,8,163;984;-1;3856,7;48;-1;114,6;16;-1;27,True
2020,A Closer Look at the Optimization Landscapes of Generative Adversarial Networks,Hugo Berard;Gauthier Gidel;Amjad Almahairi;Pascal Vincent;Simon Lacoste-Julien,6.0,Accept,University of Montreal;University of Montreal;Element AI;University of Montreal;University of Montreal,128;128;-1;128;128,5;4;9,107;326;2074;15950;3838,5;23;11;118;76,3;10;7;34;27,True
2020,Learning to Control PDEs with Differentiable Physics,Philipp Holl;Nils Thuerey;Vladlen Koltun,6.666666666666667,Accept,Technical University Munich;Technical University Munich;Intel,53;53;-1,0,37;2623;18005,5;121;191,2;32;63,False
2020,Rethinking the Hyperparameters for Fine-tuning,Hao Li;Pratik Chaudhari;Hao Yang;Michael Lam;Avinash Ravichandran;Rahul Bhotika;Stefano Soatto,6.0,Accept,"Amazon;University of Pennsylvania;Amazon;Amazon;Amazon;Amazon;University of California, Los Angeles",-1;19;-1;-1;-1;-1;20,6;2,203;6;3;53;1333;404;15761,24;12;12;20;38;41;457,8;2;1;4;14;11;62,False
2020,PAC Confidence Sets for Deep Neural Networks via Calibrated Prediction,Sangdon Park;Osbert Bastani;Nikolai Matni;Insup Lee,6.0,Accept,University of Pennsylvania;University of Pennsylvania;University of Pennsylvania;University of Pennsylvania,19;19;19;19,8,217;718;1036;12161,40;49;80;633,8;13;18;53,False
2020,Deep Semi-Supervised Anomaly Detection,Lukas Ruff;Robert A. Vandermeulen;Nico Görnitz;Alexander Binder;Emmanuel Müller;Klaus-Robert Müller;Marius Kloft,6.0,Accept,TU Berlin;TU Kaiserslautern;TU Berlin;Singapore University of Technology and Design;University of Bonn;TU Berlin;TU Kaiserslautern,108;154;108;481;128;108;154,0,221;236;586;3077;2304;4463;2064,8;14;30;87;110;125;98,3;5;11;17;25;28;23,True
2020,AtomNAS: Fine-Grained End-to-End Neural Architecture Search,Jieru Mei;Yingwei Li;Xiaochen Lian;Xiaojie Jin;Linjie Yang;Alan Yuille;Jianchao Yang,5.0,Accept,Johns Hopkins University;Johns Hopkins University;Bytedance;Bytedance;Bytedance;Johns Hopkins University;Bytedance,73;73;-1;-1;-1;73;-1,0,28;39;148;1062;40;33367;2264,7;14;8;52;10;495;20,3;4;4;16;3;80;8,False
2020,"Triple Wins: Boosting Accuracy, Robustness and Efficiency Together by Enabling Input-Adaptive Inference",Ting-Kuei Hu;Tianlong Chen;Haotao Wang;Zhangyang Wang,6.333333333333333,Accept,Texas A&M;Texas A&M;Texas A&M;Texas A&M,44;44;44;44,4,27;94;21;2947,6;36;7;167,4;5;3;28,False
2020,CLEVRER: Collision Events for Video Representation and Reasoning,Kexin Yi*;Chuang Gan*;Yunzhu Li;Pushmeet Kohli;Jiajun Wu;Antonio Torralba;Joshua B. Tenenbaum,6.666666666666667,Accept,Harvard University;International Business Machines;Massachusetts Institute of Technology;Google;Massachusetts Institute of Technology;Massachusetts Institute of Technology;Massachusetts Institute of Technology,39;-1;2;-1;2;2;2,0,160;2233;428;22578;4039;3085;31160,13;81;12;313;89;66;594,5;26;9;69;30;13;83,False
2020,Computation Reallocation for Object Detection,Feng Liang;Chen Lin;Ronghao Guo;Ming Sun;Wei Wu;Junjie Yan;Wanli Ouyang,5.75,Accept,SenseTime Group Limited;SenseTime Group Limited;SenseTime Group Limited;SenseTime Group Limited;SenseTime Group Limited;SenseTime Group Limited;University of Sydney,-1;-1;-1;-1;-1;-1;86,2,505;74;10;569;339;7065;10918,26;56;6;44;110;166;150,5;4;2;7;5;43;53,False
2020,Making Efficient Use of Demonstrations to Solve Hard Exploration Problems,Caglar Gulcehre;Tom Le Paine;Bobak Shahriari;Misha Denil;Matt Hoffman;Hubert Soyer;Richard Tanburn;Steven Kapturowski;Neil Rabinowitz;Duncan Williams;Gabriel Barth-Maron;Ziyu Wang;Nando de Freitas;Worlds Team,6.666666666666667,Accept,Google;Google;Google;Google;Google;Google;Google;Google;Google;Google;Google;Google;Google;Google,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0,19800;525;1294;3379;8619;2212;40;106;3060;9;603;4319;19467;7,36;17;16;38;94;22;8;8;37;13;14;51;184;1,26;9;6;20;29;11;4;4;17;2;9;21;55;1,True
2020,Robust And Interpretable Blind Image Denoising Via Bias-Free Convolutional Neural Networks,Sreyas Mohan;Zahra Kadkhodaie;Eero P. Simoncelli;Carlos Fernandez-Granda,6.0,Accept,New York University;New York University;New York University;New York University,25;25;25;25,8,37;0;28534;945,10;3;299;24,4;0;72;9,True
2020,Permutation Equivariant Models for Compositional Generalization in Language,Jonathan Gordon;David Lopez-Paz;Marco Baroni;Diane Bouchacourt,6.666666666666667,Accept,University of Cambridge;Facebook;Facebook;Facebook,71;-1;-1;-1,3;8,293;2483;114;197,22;46;24;16,8;19;6;5,False
2020,Automated Relational Meta-learning,Huaxiu Yao;Xian Wu;Zhiqiang Tao;Yaliang Li;Bolin Ding;Ruirui Li;Zhenhui Li,6.333333333333333,Accept,"Pennsylvania State University;University of Notre Dame;Northeastern University;;Alibaba Group;University of California, Los Angeles;Pennsylvania State University",41;118;16;-1;-1;20;41,6;10,502;49;430;1634;3761;5;3507,27;83;31;114;99;4;117,9;4;11;18;30;1;30,False
2020,A Probabilistic Formulation of Unsupervised Text Style Transfer,Junxian He;Xinyi Wang;Graham Neubig;Taylor Berg-Kirkpatrick,6.666666666666667,Accept,"Carnegie Mellon University;Carnegie Mellon University;Carnegie Mellon University;University of California, San Diego",1;1;1;11,3;4;5,248;194;5418;1984,14;67;442;48,8;9;38;20,False
2020,Discrepancy Ratio: Evaluating Model Performance When Even Experts Disagree on the Truth,Igor Lovchinsky;Alon Daks;Israel Malkin;Pouya Samangouei;Ardavan Saeedi;Yang Liu;Swami Sankaranarayanan;Tomer Gafner;Ben Sternlieb;Patrick Maher;Nathan Silberman,6.666666666666667,Accept,Butterfly Network Inc;Butterfly Network Inc;Butterfly Network Inc;Butterfly Network Inc;Butterfly Network Inc;Butterfly Network Inc;Butterfly Network Inc;Butterfly Network Inc;Butterfly Network Inc;Butterfly Network Inc;Butterfly Network Inc,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0,767;10;45;709;882;63;1160;0;0;1019;4479,25;8;13;14;22;28;31;2;1;172;22,9;2;3;7;8;4;14;0;0;19;13,False
2020,Combining Q-Learning and Search with Amortized Value Estimates,Jessica B. Hamrick;Victor Bapst;Alvaro Sanchez-Gonzalez;Tobias Pfaff;Theophane Weber;Lars Buesing;Peter W. Battaglia,6.0,Accept,Google;Google;Google;Google;Google;Google;Google,-1;-1;-1;-1;-1;-1;-1,0,2301;1614;493;694;272;2457;4598,51;32;29;29;20;54;88,15;15;13;10;7;21;29,False
2020,Generalized Convolutional Forest Networks for Domain Generalization and Visual Recognition,Jongbin Ryu;Gitaek Kwon;Ming-Hsuan Yang;Jongwoo Lim,5.0,Accept,Hanyang University;Hanyang University;University of California at Merced;Hanyang University,233;233;481;233,8,3;0;5518;9182,6;1;126;73,1;0;26;26,False
2020,Graph Constrained Reinforcement Learning for Natural Language Action Spaces,Prithviraj Ammanabrolu;Matthew Hausknecht,6.0,Accept,Georgia Institute of Technology;Microsoft,13;-1,3;10,128;2961,12;38,4;17,False
2020,Improved memory in recurrent neural networks with sequential non-normal dynamics,Emin Orhan;Xaq Pitkow,5.666666666666667,Accept,New York University;Rice University,25;84,0,251;900,20;33,8;11,True
2020,A Learning-based Iterative Method for Solving Vehicle Routing Problems,Hao Lu;Xingwen Zhang;Shuang Yang,6.0,Accept,Princeton University;Antfin;Antfin,31;-1;-1,0,112;8;935,56;7;57,6;2;6,False
2020,Emergence of functional and structural properties of the head direction system by optimization of recurrent neural networks,Christopher J. Cueva;Peter Y. Wang;Matthew Chin;Xue-Xin Wei,6.666666666666667,Accept,Columbia University;Columbia University;;Columbia University,15;15;-1;15,0,284;12;311;323,9;3;56;11,6;1;10;3,False
2020,Adversarially robust transfer learning,Ali Shafahi;Parsa Saadatpanah;Chen Zhu;Amin Ghiasi;Christoph Studer;David Jacobs;Tom Goldstein,5.666666666666667,Accept,"University of Maryland, College Park;University of Maryland, College Park;University of Maryland, College Park;University of Maryland, College Park;Cornell University;University of Maryland, College Park;University of Maryland, College Park",12;12;12;12;7;12;12,4;6;8,453;39;641;120;211;842;5954,33;6;75;6;57;54;98,8;3;15;4;9;11;27,True
2020,Learning from Explanations with Neural Execution Tree,Ziqi Wang*;Yujia Qin*;Wenxuan Zhou;Jun Yan;Qinyuan Ye;Leonardo Neves;Zhiyuan Liu;Xiang Ren,6.333333333333333,Accept,Tsinghua University;Tsinghua University;University of Southern California;University of Southern California;University of Southern California;Snap Inc.;Tsinghua University;University of Southern California,8;8;31;31;31;-1;8;31,3;8,11;199;892;23;9;22;689;1380,16;19;30;3;5;31;53;121,2;6;8;3;2;3;11;20,False
